,Age,Gender,Quantity,Price,Discount,Product Rating,high_return_risk,payment_mode,Category_Dresses,Category_Ethnic Wear,Category_Formal Wear,Category_Jackets,Category_Jeans,Category_Shirts,Category_Shorts,Category_Skirts,Category_Sleepwear,Category_Suits,Category_Sweaters,Category_T-shirts,Category_Trousers,Category_Undergarments,State_Arunachal Pradesh,State_Assam,State_Bihar,State_Chhattisgarh,State_Goa,State_Gujarat,State_Haryana,State_Himachal Pradesh,State_Jharkhand,State_Karnataka,State_Kerala,State_Madhya Pradesh,State_Maharashtra,State_Manipur,State_Meghalaya,State_Mizoram,State_Nagaland,State_Odisha,State_Punjab,State_Rajasthan,State_Sikkim,State_Tamil Nadu,State_Telangana,State_Tripura,State_Uttar Pradesh,State_Uttarakhand,State_West Bengal,Brand_H&M,Brand_Levie's,Brand_Nike,Brand_Pantaloons,Brand_Puma,Brand_Raymond,Brand_Zudio,Total_Amount,Effective_Price
425,47,1,0.0203119683751894,0.246460668619218,0.6871596492860741,3.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.005006101306721591,0.24476709035310606
426,56,0,1.0103874949354725,0.4024848110186136,1.3901768289402885,2.5,No,Cash on Delivery,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,0.4066656199546741,0.39688956043582874
427,62,1,-0.47472579490495215,-0.5856680908442253,-1.4218918896765689,4.5,No,Online Payment,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.2780317499764906,-0.593995657928363
428,53,0,1.0103874949354725,-1.504476929418444,-1.4218918896765689,4.5,Yes,Cash on Delivery,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1.5201046759033132,-1.5258689648598998
429,67,1,-1.4648013214652351,0.6509677044695029,0.6871596492860741,4.0,No,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.9535383537381185,0.6464945170745047
430,46,1,-0.47472579490495215,1.3617443531778608,0.6871596492860741,4.5,Yes,Cash on Delivery,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.6464551705196898,1.352386995456391
431,54,0,-1.4648013214652351,-0.05403027229813652,-1.4218918896765689,2.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.07914361426143686,-0.05479852435791389
432,30,1,-0.9697635581850936,-0.36607855709692777,-0.7188747100223545,1.0,Yes,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3550096441055816,-0.3687102032627123
433,69,0,1.505425258215614,-0.9728391108723552,1.3901768289402885,2.0,Yes,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-1.4645365696872636,-0.959314926970139
434,44,0,1.0103874949354725,0.33314074772999336,-1.4218918896765689,3.0,Yes,Cash on Delivery,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.33660124555983817,0.337877649003174
435,32,0,0.0203119683751894,0.06732183845694896,0.6871596492860741,4.0,No,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0013674390536971568,0.06685922994791525
436,34,0,-0.47472579490495215,-0.3429638693340543,1.3901768289402885,5.0,No,Cash on Delivery,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1628137954932871,-0.33819606509093525
437,19,1,-0.47472579490495215,-1.539148961062754,-0.7188747100223545,3.5,No,Online Payment,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0.7306737140176471,-1.5502135136934059
438,36,0,-0.47472579490495215,-0.29673449380830746,-0.7188747100223545,1.0,No,Online Payment,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14086751844886736,-0.29886764304020824
439,27,0,-0.47472579490495215,1.7258006854431172,1.3901768289402885,2.5,Yes,Cash on Delivery,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.819282102244495,1.7018090042003942
440,70,1,-1.4648013214652351,-1.2386580201453996,-0.015857530368140194,1.5,No,Online Payment,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.8143879047524931,-1.2388544407171016
441,33,1,1.505425258215614,-1.6489437279364028,-0.015857530368140194,4.5,No,Online Payment,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-2.482361537411676,-1.649205209688814
442,56,0,1.0103874949354725,0.8243278626910536,1.3901768289402885,1.0,Yes,Online Payment,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8328905641899258,0.8128682477494239
443,25,0,1.505425258215614,0.03264980681263883,1.3901768289402885,1.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.04915184385160672,0.03219591676363576
444,38,0,1.505425258215614,-1.1577566129753425,-1.4218918896765689,1.0,No,Online Payment,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,-1.7429160480392396,-1.174218660357433
445,19,1,0.5153497316553309,1.6217845905101869,1.3901768289402885,2.0,Yes,Online Payment,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8357862535221756,1.59923891691759
446,36,1,-0.9697635581850936,-0.26206246216399737,-0.015857530368140194,2.5,Yes,Cash on Delivery,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.25413862577490454,-0.2621040187985185
447,69,0,0.5153497316553309,1.171048179134155,-0.7188747100223545,5.0,No,Cash on Delivery,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0.6034993648722506,1.1794665483361277
448,60,1,0.5153497316553309,-1.6547223998771212,-0.015857530368140194,5.0,No,Online Payment,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,-0.8527607447407396,-1.65498479798419
449,21,0,1.505425258215614,-0.2678411341047157,-0.7188747100223545,2.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.40321480847035457,-0.26976657628083156
450,63,1,-0.9697635581850936,1.090146771964098,-0.7188747100223545,4.0,Yes,Cash on Delivery,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.0571846125238975,1.097983561409873
451,42,1,1.505425258215614,0.6971970799952498,-0.015857530368140194,1.0,No,Online Payment,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1.0495780941790211,0.6973076382339358
